,track_id,track_name,release_date,length,track_popularity,album_id,album_name,artist_name,acousticness,danceability,energy,instrumentalness,liveness,speechiness,loudness,mode,tempo,time_signature
78,5zvJELVKAnPkscGc5aLKJI,Certain Things (feat. Chasing Grace),2013-11-04,233466,68,029WUoBjWc7Js1QiPH3mw0,James Arthur (Deluxe),James Arthur,0.471,0.511,0.621,9.72e-05,0.0893,0.123,-8.751,1,129.885,4
79,395KzBy0bkb57dEvg6cfzJ,Falling Like The Stars,2019-10-18,211653,71,0cm9LOQUBK3JUgyoRj238z,YOU,James Arthur,0.79,0.552,0.347,2.15e-06,0.111,0.0303,-9.542,1,113.809,4
80,6sy3LkhNFjJWlaeSMNwQ62,Counting Stars,2014-01-01,257840,75,2bbhW5ifCwOYM8DMkqoYBF,Native,OneRepublic,0.0654,0.664,0.705,0.0,0.115,0.0382,-4.972,0,122.017,4
81,4h9wh7iOZ0GGn8QVp4RAOB,I Ain't Worried,2022-05-13,148485,89,04PEOM6kIEeq9lRp1asNP2,"I Ain’t Worried (Music From The Motion Picture ""Top Gun: Maverick"")",OneRepublic,0.0826,0.704,0.797,0.000745,0.0546,0.0475,-5.927,1,139.994,4
82,2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,2013-01-01,257265,87,20lOt6G8MHv8ZO7ViOmiP7,Native,OneRepublic,0.0654,0.664,0.705,0.0,0.118,0.0382,-4.972,0,122.016,4
83,6KL88T4Ma4ABXqzgUoEwkd,Run,2021-08-27,168259,76,0SrskI3mHcu5MzKeZNv2f6,Human (Deluxe),OneRepublic,0.321,0.682,0.72,0.0,0.205,0.0382,-8.176,0,116.988,4
84,1NrJYpdAi7uosDRPmSYrsG,Apologize,2007-01-01,208106,69,2KSpGeDoNjqCKg6HL8LAyI,Dreaming Out Loud,OneRepublic,0.363,0.593,0.74,2.22e-05,0.102,0.0339,-6.12,1,118.008,4
85,1NhPKVLsHhFUHIOZ32QnS2,Secrets,2009-01-01,224693,77,2pLAOZiilrhOrTQNqrF8qr,Waking Up,OneRepublic,0.0717,0.516,0.764,0.0,0.115,0.0366,-6.223,1,148.021,4
86,5BJSZocnCeSNeYMj3iVqM7,Love Runs Out,2014-01-01,224226,63,2bbhW5ifCwOYM8DMkqoYBF,Native,OneRepublic,0.167,0.719,0.935,0.0,0.0973,0.0589,-3.752,1,120.022,4
87,5r43qanLhUCdBj8HN3fa6B,Sunshine,2021-11-10,163854,79,2YSlIS6gM38w7ZJNj8F3s6,Sunshine,OneRepublic,0.137,0.697,0.875,0.0,0.28,0.034,-4.621,1,140.069,4
88,07fbDnkKdZGk1gLvknxrns,RUNAWAY,2023-05-26,143264,75,1ZltEbn50sQMxoD5TvbNXe,RUNAWAY,OneRepublic,0.0336,0.624,0.684,0.0,0.0771,0.0513,-5.507,0,163.033,4
89,2UbVnbE5FH6008mAm6Mmgw,Run,2021-05-05,169010,70,4d0a5uamW9NWRc1KXFeErI,Run,OneRepublic,0.326,0.682,0.72,0.0,0.148,0.0381,-8.173,0,117.003,4
90,1kuGVB7EU95pJObxwvfwKS,vampire,2023-09-08,219724,91,1xJHno7SmdVtZAtXbdbDZp,GUTS,Olivia Rodrigo,0.177,0.511,0.532,0.0,0.291,0.0578,-5.745,1,138.005,4
91,4ZtFanR9U6ndgddUvNcjcG,good 4 u,2021-05-21,178146,85,6s84u2TUpR3wdUv4NgKA2j,SOUR,Olivia Rodrigo,0.335,0.563,0.664,0.0,0.0849,0.154,-5.044,1,166.928,4
92,6tNgRQ0K2NYZ0Rb9l9DzL8,obsessed,2024-03-22,170541,87,1D06fz3cuob62ysTS8k6gu,GUTS (spilled),Olivia Rodrigo,0.0219,0.683,0.587,0.0,0.305,0.0915,-5.094,1,119.985,4
93,3Nl5OkkmS5DaBZvuYofpAt,the grudge,2023-09-08,189386,80,1xJHno7SmdVtZAtXbdbDZp,GUTS,Olivia Rodrigo,0.916,0.548,0.307,0.0,0.0828,0.0781,-9.214,1,127.923,4
94,5CZ40GBx1sQ9agT82CLQCT,traitor,2021-05-21,229226,86,6s84u2TUpR3wdUv4NgKA2j,SOUR,Olivia Rodrigo,0.691,0.38,0.339,0.0,0.12,0.0338,-7.885,1,100.607,4
95,5Jh1i0no3vJ9u4deXkb4aV,so american,2024-03-22,169717,83,1D06fz3cuob62ysTS8k6gu,GUTS (spilled),Olivia Rodrigo,0.0266,0.447,0.945,0.0,0.697,0.109,-1.883,1,93.199,4
96,5wANPM4fQCJwkGd4rN57mH,drivers license,2021-05-21,242013,86,6s84u2TUpR3wdUv4NgKA2j,SOUR,Olivia Rodrigo,0.768,0.561,0.431,1.42e-05,0.106,0.0578,-8.81,1,143.875,4
97,3IX0yuEVvDbnqUwMBB3ouC,bad idea right?,2023-09-08,184783,84,1xJHno7SmdVtZAtXbdbDZp,GUTS,Olivia Rodrigo,0.00193,0.627,0.879,6.87e-06,0.0647,0.0955,-3.446,1,129.979,4
98,6QT6j7rKt7Vk3IuV2AUO9W,lacy,2023-09-08,177212,80,1xJHno7SmdVtZAtXbdbDZp,GUTS,Olivia Rodrigo,0.803,0.455,0.379,0.0,0.109,0.0341,-7.628,1,76.967,4
99,6HU7h9RYOaPRFeh0R3UeAr,deja vu,2021-05-21,215506,86,6s84u2TUpR3wdUv4NgKA2j,SOUR,Olivia Rodrigo,0.584,0.442,0.612,5.7e-06,0.37,0.112,-7.222,1,180.917,4
0,0wg3eXDIU3FkTkFDSG5dya,roses & sunflowers,2019-05-01,208043,42,0bRwXSaSaPA0q4HLc1moBe,roses & sunflowers,Timmy Albert,0.914,0.341,0.16,1.79e-05,0.109,0.0358,-14.002,1,168.287,4
1,3InJMK7ZeMJ5s9O7TNJFxK,Time After Time,1990-03-15,232730,36,2ChU1JJwMIAMMCYJi6ovMl,Time After Time,Timmy T,0.0392,0.655,0.687,0.000515,0.1,0.132,-7.612,1,128.402,4
2,5ysSSEWOuJ6rOlqtS2PgK5,FEELINGS,2020-03-13,193524,35,6ztompNTFpc2beV4DbZtLw,FEELINGS,Timmy Albert,0.819,0.398,0.272,1.73e-06,0.107,0.0346,-9.341,1,86.822,4
3,75U2I1dACXsh4nJzismN9B,emotions away,2019-05-01,189333,26,5JiTTFTlams2xQYPRxvwW5,emotions away,Timmy Albert,0.8,0.349,0.274,0.0191,0.113,0.0341,-8.912,1,133.705,3
4,3BKTYhPM0prbeMI6nAw0AV,Una Más Cerveza,2002-03-26,346706,38,4MrVlkovO0KNUuiJjUOpKG,Brewed in Texas,Various Artists,0.171,0.696,0.745,0.000191,0.0978,0.0267,-7.06,1,134.759,4
5,2iOj3L29Yx2Ljk4ETcpa6z,GET UP!,2024-03-22,173248,28,65uwn9RCsDRo3yTyCRZd2I,GET UP!,Timmy Albert,0.0981,0.67,0.685,0.000567,0.119,0.0407,-11.228,1,125.017,4
6,16bQdxSVtmvL2hc4h3OJE3,Timmy's Prayer,2017,263923,42,4rA6i9oXyMhh77pqK0cXKv,Process (Bonus Edition),Sampha,0.457,0.452,0.559,0.00137,0.104,0.204,-9.649,1,139.428,4
7,2FHGAuzU2NWxbas0LJ8hoN,dear moon,2019-10-11,214960,28,7gHvu4V2UoIfGp7DmxhOpI,dear moon,Timmy Albert,0.788,0.54,0.457,6.99e-05,0.102,0.03,-8.9,1,110.044,4
8,3wihzwWc7SD7plghq6xNxV,Blood Wolf Moon,2020-06-19,180010,41,7gWTR3utfEnwboOuxGtuAK,Blood Wolf Moon,Tommy Ashby,0.806,0.445,0.338,0.0109,0.121,0.0305,-10.928,1,109.918,4
9,46B9tY9fcoIPkGnmaLl9NR,smile,2021-11-19,146390,24,6tqvwsBPwp8e68DiUncgTG,smile,Timmy Albert,0.713,0.679,0.579,0.0,0.111,0.0311,-5.736,1,120.047,4
10,7er7WofjVw4QwPAyxH39jH,Menjaga Hati,2007-12-10,237400,70,7aSV0bzRGqWW3bETcc6oSp,The Special One,Yovie & Nuno,0.619,0.539,0.673,0.0,0.113,0.0315,-5.872,0,141.829,4
11,41GkAPMJM9pHyzTUket4W0,Blue,2019-12-09,111904,28,15RwtcOkmnf7QXK6QLAy9S,Blue,Nuno Freitas,0.849,0.377,0.28,0.00111,0.0699,0.0384,-12.214,0,143.7,4
12,0qjuyXWrksQxIRntqz9ZJV,Tanpa Cinta,2014-04-14,256386,72,2KZ89EkUZMZMuHuDdi3VNN,Still The One,Yovie & Nuno,0.596,0.443,0.507,0.00152,0.126,0.0268,-5.807,1,136.126,4
13,0gNrU5sQBDiOlHgiFCXz3K,[Untitled],2015,78013,24,5RXy2dzARyTcyXn4Vwomzr,Plux Quba,Nuno Canavarro,0.977,0.315,0.0103,0.00513,0.0597,0.0383,-25.839,1,122.089,5
14,3vN8A1HfOcytUpCiEm2qqI,Merindu Lagi (Pada Kekasih Orang),2010-08-16,179546,67,6nFdenkFLOxjD5eYaD6pZc,Winning 11,Yovie & Nuno,0.344,0.619,0.687,0.0,0.104,0.0292,-3.57,1,127.927,4
15,3mbzH86D3q0B94AN0iqmBs,Tô Rindo À Toa,2018-01-03,216573,34,4hOW8QKtuRMM2GsDKrMGgw,Nuno Marques,Nuno Marques,0.279,0.719,0.933,0.00104,0.0787,0.0383,-7.055,1,108.006,4
16,6eekwSXpB57v26oEzcAhcf,Janji Suci,2007-12-10,198173,63,7aSV0bzRGqWW3bETcc6oSp,The Special One,Yovie & Nuno,0.911,0.533,0.312,2.96e-06,0.209,0.0374,-10.214,1,130.503,4
17,2qQjc7iFLNkyKm9GeetnDJ,[Untitled],2015,165280,22,5RXy2dzARyTcyXn4Vwomzr,Plux Quba,Nuno Canavarro,0.978,0.198,0.0825,0.814,0.086,0.0497,-27.437,1,169.072,1
18,1OQyfW04HtxbKJykjlG3wD,Dia Milikku,2007-12-10,211933,64,7aSV0bzRGqWW3bETcc6oSp,The Special One,Yovie & Nuno,0.504,0.521,0.875,0.000343,0.357,0.047,-3.813,1,79.981,4
19,1PW7sj7JWnx2tZVHFQGiXj,Não Devia (feat. Loony Johnson),2023-06-23,178538,50,28WZuF1LX2Uro8jknHSjZc,Sentido,Nuno Ribeiro,0.489,0.537,0.674,8.32e-06,0.144,0.103,-7.241,0,166.043,4
20,1ytfbcVbSMHIgzijgt4z2e,BIBI PHONK BR,2023-08-25,119616,74,4cfBuRZw1az5lIdTYxuOPq,BIBI PHONK BR,Bibi Babydoll,0.208,0.803,0.983,0.0797,0.343,0.271,0.136,1,150.032,4
21,0ra3bPUOj2YnY4FJHXtgHZ,BIBI Vengeance,2022-11-17,165135,71,2ZYIby6irhfnCE3uQDBCi0,Lowlife Princess: Noir,BIBI,0.0272,0.442,0.748,0.000128,0.0642,0.0895,-4.718,0,99.981,4
22,5juCu4WFTFRZ2XilopAMTy,Bam Yang Gang,2024-02-13,146197,76,4QJZzFdGz2YlPZEHAlAJ6O,Bam Yang Gang,BIBI,0.771,0.455,0.408,6.55e-05,0.0958,0.0642,-8.72,0,178.047,3
23,5FJqpWkacWPUrXtJ5waI1j,Sugar Rush,2024-02-13,148729,69,4QJZzFdGz2YlPZEHAlAJ6O,Bam Yang Gang,BIBI,0.133,0.874,0.589,6.79e-06,0.142,0.247,-6.429,1,109.963,4
24,6SznMYPQJHzr3IwsAHLId2,Bibia Be Ye Ye,2017-03-03,176746,60,3T4tUhGYeRNVUGevb0wThu,÷ (Deluxe),Ed Sheeran,0.52,0.738,0.677,0.0,0.133,0.0824,-5.121,1,127.067,4
25,4D7pMuoSCZfSsQKfmOfRm4,BIBI PHONK BR - Slowed + Reverb,2023-11-30,134264,54,2Mkl0CWI5N0KrbjbB8e3GP,BIBI PHONK BR (Slowed + Reverb),Bibi Babydoll,0.13,0.84,0.968,0.0743,0.32,0.253,-0.299,1,133.698,4
26,2JIzOc3HHo4MhiyZzhpBUV,Automotivo Bibi Fogosa,2023-11-10,129798,80,5YHGz0NvgBlhKefmyhP9zO,Automotivo Bibi Fogosa,Bibi Babydoll,0.26,0.721,0.848,2.11e-06,0.097,0.0266,-3.371,1,135.048,4
27,0W7zEjC3dFwaLAvWw6aShS,Onlyfans,2023-05-05,83538,69,2aoqjfAG14nc6z3AMlkDGV,Click!,Bibi Babydoll,0.683,0.754,0.535,0.0635,0.0958,0.0503,-5.866,1,130.052,4
28,6hVWzGbycpNKWwLn3WoILU,BIBI PHONK BR - ULTRA SLOWED,2023-12-12,168586,49,6q0rJFCZJjWqFYN9gizOML,BIBI PHONK BR (ULTRA SLOWED),Bibi Babydoll,0.0521,0.877,0.824,0.526,0.17,0.0894,-1.448,1,105.035,4
29,0v2Qgk39gLXMIJi6BY34Fz,The Weekend,2021-10-14,167661,67,2anMTjAikMd81pt7e29ARd,The Weekend,88rising,0.0627,0.783,0.523,4.86e-06,0.0963,0.0321,-5.7,1,101.488,4
30,7F6PtLP6fJPVtA1FWVkl8K,Shouldn't Be,2019-05-01,210480,73,0GObFfKRxmmY7lAeehFO51,Shouldn't Be,Luke Chiang,0.728,0.647,0.294,0.0,0.123,0.0312,-10.344,0,124.999,3
31,2hBI3IgxXeVzjBEpodrmxq,李香蘭,1990-07-23,396186,40,3YDBclZcYKseQ5jHA6e1kN,夢中的你,Jacky Cheung,0.723,0.347,0.199,0.000438,0.0491,0.0297,-14.656,0,77.468,4
32,5NF5TV9zGZ9QLKLf7Oq05T,Used to Me,2019-06-11,179544,66,4rd9Dk48rkBkQA1YyjoadN,Used to Me,Luke Chiang,0.318,0.797,0.512,8.98e-06,0.352,0.143,-7.315,0,100.029,4
33,1lkqEcDRPZH4dp9jaAtFyf,真愛,1995-01-01,220333,39,2yt1DMuGmxNqy1D5uuwmwW,真愛 新曲 + 真正精選,Jacky Cheung,0.388,0.54,0.438,6.64e-05,0.102,0.0276,-10.404,1,120.034,4
34,3BajoSb3TjPbcOC873OjbD,May I Ask,2019-04-01,230592,64,7brg84HpKixGklKe5aeFAG,May I Ask,Luke Chiang,0.353,0.716,0.369,0.0,0.0897,0.0468,-9.216,1,146.021,4
35,4OV1kmSSUtmIudTGdc5NIZ,刘海砍樵,2023-12-11,148845,23,4diqT3dDI38d2I1EgY8aaG,流淌不尽的中国民歌—梁山伯与祝英台,Various Artists,0.585,0.691,0.733,4.52e-06,0.0957,0.0436,-3.468,1,135.246,4
36,2p9Ac0KQAUfOIXXWAxlzmM,Paragraphs,2019-10-18,233544,63,3GStxjMbIruQ9QOAWfF4pu,Paragraphs,Luke Chiang,0.827,0.51,0.361,8.01e-06,0.28,0.0576,-9.913,1,73.354,4
37,7sakxI2gxBB1lL5PLec5H5,Starz,2022-12-21,84000,30,7Dufm6csmQ2A8zZaiI3fxY,Starz,Luke Xander,0.00222,0.508,0.532,0.00118,0.132,0.26,-11.638,1,154.371,3
38,71nnhckUPfuphvyYJx6l01,Home,2019-09-13,170952,63,6sNzp288wTgH4nUcnCiw6E,Home,Luke Chiang,0.254,0.808,0.331,1.61e-05,0.13,0.0439,-8.216,1,93.006,4
39,2nYS1OQ3ZsinxkN8qDewCs,暗戀你,1992-01-01,271960,32,4PVrzyS3uLBgPyFnXAkQIp,真情流露-張學友,Jacky Cheung,0.681,0.382,0.331,1.69e-06,0.0468,0.0395,-12.832,1,72.991,4
40,1fDFHXcykq4iw8Gg7s5hG9,About You,2022-10-14,326490,81,6dVCpQ7oGJD1oYs2fv1t5M,Being Funny In A Foreign Language,The 1975,0.312,0.416,0.762,0.804,0.0559,0.0279,-7.385,1,95.967,4
41,2U0Zowgw2tgJXu5K56i4Q4,Not The 1975,2023-10-06,198022,61,3USnuRvSzhPtYAYoz0xgvN,I'm So Good At Being Alone?,Knox,0.11,0.674,0.915,0.0,0.17,0.0506,-4.517,1,133.931,4
42,5hc71nKsUgtwQ3z52KEKQk,Somebody Else,2016-02-26,347520,70,1JFmNyVPdBF1ECvv4fhpW4,"I like it when you sleep, for you are so beautiful yet so unaware of it",The 1975,0.195,0.61,0.788,0.0142,0.153,0.0585,-5.724,1,101.045,4
43,7omxuGYsym1n2RlVf86OF9,The 1975,2022-10-14,250900,57,6dVCpQ7oGJD1oYs2fv1t5M,Being Funny In A Foreign Language,The 1975,0.897,0.542,0.433,0.173,0.101,0.0305,-10.47,1,140.939,4
44,3TgMcrV32NUKjEG2ujn9eh,It's Not Living (If It's Not With You),2018-11-30,248335,72,6PWXKiakqhI17mTYM4y6oY,A Brief Inquiry Into Online Relationships,The 1975,0.000254,0.618,0.837,0.000378,0.0618,0.0304,-5.338,1,121.227,4
45,12g9IeQzX7xECLNxz8dpb5,I'm In Love With You,2022-10-14,262623,70,6dVCpQ7oGJD1oYs2fv1t5M,Being Funny In A Foreign Language,The 1975,0.169,0.668,0.902,8.74e-05,0.198,0.0386,-3.924,1,119.008,4
46,6WmIyn2fx1PKQ0XDpYj4VR,Love It If We Made It,2018-11-30,252925,68,6PWXKiakqhI17mTYM4y6oY,A Brief Inquiry Into Online Relationships,The 1975,0.000607,0.472,0.745,2.74e-05,0.0957,0.0356,-5.297,1,180.06,4
47,44Ljlpy44mHvLJxcYUvTK0,Chocolate,2013-01-01,224640,64,33ZqJmmqFE8Z7Ak1Lxbnfb,The 1975,The 1975,0.00391,0.591,0.94,0.0,0.383,0.0522,-4.341,1,100.043,4
48,06cCziAHtDg6pcsidZHu03,Robbers,2013,254509,64,0mkOUedmYlOzCC4tOm2v0c,The 1975 (Deluxe Version),The 1975,0.000332,0.621,0.702,1.49e-05,0.322,0.0295,-6.845,1,99.808,4
49,316r1KLN0bcmpr7TZcMCXT,The Sound,2016-02-26,248880,60,1JFmNyVPdBF1ECvv4fhpW4,"I like it when you sleep, for you are so beautiful yet so unaware of it",The 1975,0.0875,0.646,0.938,6.52e-06,0.447,0.0754,-4.735,1,120.708,4
50,55uIELYi6Ykc2YVVOe68xx,Letting Go,2016-03-30,229973,56,25DJKM1c41jOlDG716autl,DAYDREAM,DAY6,0.0949,0.389,0.606,0.0,0.199,0.0389,-4.923,0,169.969,4
51,6je5cTal6PyeITNrOzkCoS,Welcome to the Show,2024-03-18,217067,66,29pgfsXVV0cLsvfylWRZJ9,Fourever,DAY6,0.0378,0.595,0.758,0.0,0.0561,0.035,-4.488,1,132.01,4
52,13z3GfR6WzmLUDxBHO3amM,Congratulations,2015-09-07,229293,60,2lkb7TDxz1y1nAAsVkCZ4u,The Day,DAY6,0.0466,0.31,0.702,0.0,0.0395,0.0539,-4.077,1,179.851,4
53,3FR2yqZsG07NhXz7uPyUyC,You Were Beautiful,2017-06-07,283160,66,70ryb5nR8iCsY8OlIq2J8c,SUNRISE,DAY6,0.0633,0.46,0.615,0.0,0.109,0.0331,-3.472,0,167.927,4
54,52Dx3quiQ9ZmtCg2Y2jqkm,Sweet Chaos,2019-10-22,227240,55,3k0QCw6Cpvq6hIEXUf6qAr,The Book of Us : Entropy,DAY6,0.00502,0.551,0.936,0.0,0.511,0.041,-1.895,0,100.004,4
55,5XZ4yL24BLKkysf4muf4yQ,Shoot Me,2018-06-26,175836,63,2dYvMxAaLu8LBiHjwQElcg,Shoot Me : Youth Part 1,DAY6,0.0683,0.584,0.916,0.0,0.0489,0.149,-1.396,1,167.934,4
56,4srbKZGPFWK1rqVFS9KDFR,Love me or Leave me,2020-05-11,222765,62,6nLZ4KhjJSdxag9cDIFHhJ,The Book of Us : The Demon,DAY6,0.00085,0.618,0.899,0.0,0.124,0.0328,-3.364,0,126.012,4
57,0btLaqWlXsOWLcpjE1jmIk,Time of Our Life,2019-07-15,205575,54,3gTiTx97I9WtlvWOLnPETW,The Book of Us : Gravity,DAY6,0.00428,0.51,0.975,0.0,0.222,0.053,-2.758,1,174.973,4
58,1odExI7RdWc4BT515LTAwj,Daylight,2023-04-14,212953,90,6NcI39WPu4kY6Tul11nhSv,Daylight,David Kushner,0.83,0.508,0.43,0.000441,0.093,0.0335,-9.475,0,130.09,4
59,3n21CJoL3peBqkCJ15ni7M,DAY6,2022-03-18,114390,0,12jbBE9u1hRd2mJgLbaywA,EDM DAYS,澤田純,0.154,0.716,0.257,0.734,0.105,0.0533,-21.218,1,120.015,4
60,4cluDES4hQEUhmXj6TXkSo,What Makes You Beautiful,2012-05-25,199986,85,6cunQQ7YZisYOoiFu2ywIq,Up All Night,One Direction,0.009,0.726,0.787,0.0,0.0596,0.0737,-2.494,1,124.99,4
61,5O2P9iiztwhomNh8xkR9lJ,Night Changes,2014-11-17,226600,88,4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe),One Direction,0.859,0.672,0.52,0.0,0.115,0.0353,-7.747,1,120.001,4
62,4nVBt6MZDDP6tRVdQTgxJg,Story of My Life,2013-11-25,245493,84,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),One Direction,0.225,0.6,0.663,0.0,0.119,0.0477,-5.802,1,121.07,4
63,5T7ZFtCcOgkpjxcuaeZbw0,Best Song Ever,2013-11-25,200106,76,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),One Direction,0.0227,0.652,0.877,0.0,0.0789,0.0465,-2.986,1,118.491,4
64,2Bs4jQEGMycglOfWPBqrVG,Steal My Girl,2014-11-17,228133,80,4gCNyS7pidfK3rKWhB3JOY,FOUR (Deluxe),One Direction,0.00433,0.536,0.768,0.0,0.114,0.0347,-5.948,0,77.217,4
65,2K87XMYnUMqLcX3zvtAF4G,Drag Me Down,2015-11-13,192120,80,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition),One Direction,0.109,0.73,0.703,0.0,0.0657,0.0369,-5.672,0,138.113,4
66,5G2c6FsfTzgYUzageCmfXY,One Thing,2012-05-25,197600,73,6cunQQ7YZisYOoiFu2ywIq,Up All Night,One Direction,0.00233,0.713,0.718,0.0,0.0838,0.0278,-3.806,1,126.999,4
67,3NLnwwAQbbFKcEcV8hDItk,Perfect,2015-11-13,230333,78,1gMxiQQSg5zeu4htBosASY,Made In The A.M. (Deluxe Edition),One Direction,0.0598,0.647,0.823,0.0,0.119,0.0762,-5.231,1,99.933,4
68,2afCBiru10AFckfOa49wIa,You & I,2013-11-25,237933,76,7p1fX8aUySrBdx4WSYspOu,Midnight Memories (Deluxe),One Direction,0.22,0.574,0.329,0.0,0.0986,0.0274,-6.829,1,130.993,4
69,6Vh03bkEfXqekWp7Y1UBRb,Live While We're Young,2012-11-12,200213,73,2sWX3HYnZjPZ9MrH6MFsBt,Take Me Home (Expanded Edition),One Direction,0.0542,0.663,0.857,0.0,0.144,0.0544,-2.16,1,126.039,4
70,7BKLCZ1jbUBVqRi2FVlTVw,Closer,2016-07-29,244960,85,0rSLgV8p5FzfnqlEk4GzxE,Closer,The Chainsmokers,0.414,0.748,0.524,0.0,0.111,0.0338,-5.599,1,95.01,4
71,6RUKPb4LETWmmr3iAEQktW,Something Just Like This,2017-04-07,247160,87,4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,The Chainsmokers,0.0498,0.617,0.635,1.44e-05,0.164,0.0317,-6.769,0,103.019,4
72,1dNIEtp7AY3oDAKCGg2XkH,Something Just Like This,2017-02-22,247626,72,7IzpJkWQqgz1BTutQvSitX,Something Just Like This,The Chainsmokers,0.0306,0.607,0.649,2.46e-05,0.174,0.0362,-6.695,0,102.996,4
73,1i1fxkWeaMmKEB4T7zqbzK,Don't Let Me Down,2016-02-05,208373,81,2SByipSK8eZ2pasaIwwzhf,Don't Let Me Down,The Chainsmokers,0.157,0.532,0.869,0.00508,0.136,0.172,-5.094,1,159.803,4
74,7crMiinWx373rNBZBaVske,Closer,2016-11-04,245506,54,22rp3PnM3q2mtTI0OGCzpq,Collage EP,The Chainsmokers,0.415,0.738,0.541,0.0,0.11,0.0303,-5.597,1,94.949,4
75,3vv9phIu6Y1vX3jcqaGz5Z,Roses,2015-06-16,226738,74,2GFflENKz28RcMoSuulPZC,Roses,The Chainsmokers,0.0435,0.713,0.802,0.00377,0.309,0.0561,-7.055,1,100.001,4
76,72jbDTw1piOOj770jWNeaG,Paris,2017-04-07,221506,75,4JPguzRps3kuWDD5GS6oXr,Memories...Do Not Open,The Chainsmokers,0.0215,0.653,0.658,1.66e-06,0.0939,0.0304,-6.428,1,99.99,4
77,5e9TFTbltYBg2xThimr0rU,The Chain - 2004 Remaster,1977-02-04,270213,82,0BwWUstDMUbgq2NYONRqlu,Rumours (Super Deluxe),Fleetwood Mac,0.009,0.545,0.67,0.000822,0.0451,0.0496,-8.81,1,151.553,4
78,4NBTZtAt1F13VvlSKe6KTl,This Feeling,2018-12-14,197946,71,6ZvDJs17O3woQirttKRYCG,Sick Boy,The Chainsmokers,0.0558,0.575,0.571,0.0,0.0912,0.0439,-7.906,1,105.049,4
79,09AvsbivV1FQBRAEBJh7UL,High,2022-06-08,175163,65,4nZ4dv1XvDE25Lf2MFhOqA,So Far So Good,The Chainsmokers,0.0492,0.601,0.787,0.0,0.142,0.031,-6.178,1,134.981,4
80,3Dlpe64T22HJgrk6u9kRXC,Cantik,2011-12-09,240333,55,139rp11ERodJI2teyNKkkN,Cerita Cinta 25 Tahun Kahitna,Kahitna,0.4,0.631,0.739,0.0,0.275,0.0774,-5.686,0,161.304,4
81,444aHC3uiDijx7jzmMkIUK,Kahit Pa,2005,235920,63,3rYydzqOp83YUYh4EXjrbk,Hale,Hale,0.263,0.398,0.801,0.000191,0.147,0.0415,-5.595,1,148.358,4
82,5e3IfXUZ7KaMJQiWWr8Nwj,Cantik,1996-06-22,240333,56,2A7fJEy0mzrd12aQy3AZAT,Kahitna II,Kahitna,0.4,0.631,0.739,0.0,0.275,0.0778,-5.686,0,161.308,4
83,0slyI1jpJSE5uTd9yXdbmp,Kahit Konting Pagtingin,2009,160293,51,0kjJw76OHEoQAwgFdOAusM,Segreto,Ric Segreto,0.35,0.4,0.441,1.08e-06,0.354,0.047,-11.962,0,137.07,4
84,3TxnGSedv9ZKBFtiC0li1z,Kahit Ayaw Mo Na,2018-11-23,243015,63,2dO4oPS5hLVjPZpTD9qhcJ,Kahit Ayaw Mo Na (Original Movie Soundtrack),This Band,0.339,0.662,0.529,0.000208,0.105,0.0351,-8.539,1,127.583,4
85,0fANuI8483AKyup2bVWZOm,Kahit Kailan - Multiplex Karaoke,1996-07-11,343400,57,4IkBOGQebfftx5vK9AmysA,South Border,South Border,0.36,0.343,0.182,0.0,0.349,0.0313,-13.756,1,116.016,4
86,0FO12KD8xommTnYK9xqLY8,Soulmate,2011-12-09,211293,50,139rp11ERodJI2teyNKkkN,Cerita Cinta 25 Tahun Kahitna,Kahitna,0.833,0.674,0.397,0.0,0.105,0.0278,-6.594,1,115.937,4
87,1ZQIagXD5ku6N7LD6kLa0C,Kahit Maputi Na Ang Buhok KO,2008,205346,59,4xtmHEQ3g7JYcvR2USQhRn,Naalala Ka,REY VALERA,0.508,0.566,0.557,0.00287,0.195,0.0243,-6.608,1,99.969,4
88,7B2wjzzYXkl2oX2WDPoZxX,Andai Dia Tahu,2011-12-09,202026,49,139rp11ERodJI2teyNKkkN,Cerita Cinta 25 Tahun Kahitna,Kahitna,0.441,0.744,0.62,2.1e-06,0.106,0.0327,-7.739,1,115.131,4
89,7j4gPytHzbHJ0cItAXAdoj,Cerita Cinta,2011-12-09,263093,46,139rp11ERodJI2teyNKkkN,Cerita Cinta 25 Tahun Kahitna,Kahitna,0.553,0.647,0.76,1.78e-06,0.093,0.0479,-7.187,1,80.802,4
90,7GbUWl6qLW1gdngbEV2WDJ,Monster,2016-06-09,221341,64,5Cckx6G2aRR4aZBV6eIYdc,EX'ACT,EXO,0.0066,0.618,0.76,0.0,0.127,0.0596,-4.312,1,150.0,4
91,1zIb1bYJAo1UdR2Xf4oESb,Exotic,2018-05-18,162229,58,7yf9ZJyHRbp8sHtpDKfPpt,Harder Than Ever,Lil Baby,0.000852,0.807,0.687,0.0,0.0554,0.109,-4.349,1,130.073,4
